# Default glossary of the lotsawa skill (Czech). To change terminology for your project,
# copy this file to the project root and edit the copy; a same-name file there overrides this one.
# ONE glossary for all texts, not split by cycle. Authority: published Czech translations
# (arbitration by comparing variant counts across them). A cycle's folder is a batch of work,
# not a scope for terminology — there is no per-cycle glossary; a term's line records its
# provenance, but validity is always global.
# Columns: tib \t wylie \t target \t stem \t status \t note
#   tib    = Tibetan
#   wylie  = Wylie transliteration
#   target = target-language rendering
#   stem   = shortest invariant prefix used for drift checks; if empty the full target
#            string is used — non-inflecting languages may leave it empty
#   status = fixed = binding, enforced by `lotsawa.py glossary --check`
#            prov  = provisional, sent to translators but not enforced
#            open  = undecided, not sent to translators
#   note   = attestation count or explicit justification; required for fixed
#
# stem: the SHORTEST invariant prefix (Czech palatalizes: pohřebiště/pohřebišť).
#        Terms whose target-language solution is a verb, or legitimately alternates
#        with a paraphrase, belong in prov — they cannot be enforced.
#        The stem must be DISCRIMINATING: it must not also match a rejected variant.
#        For multi-word terms, pick the word that distinguishes the variants — "tvůrc",
#        not "překáž" (that also matches the wrong "překážeči"; this bug survived
#        checks for years because of it).
# TIBETAN KEY must be just as discriminating as the stem: a short syllable also
#        matches its compounds with a different meaning, and `check` then produces
#        noise in every text. Attested twice:
#        ཐུགས (matches thugs rje = compassion, thugs ka = heart) → narrowed to བླ་མའི་ཐུགས;
#        ཐུན (matches thun mong = ordinary, thun mthar = end of session) → to ཐུན་གྱིས.
#        When a syllable has several meanings, key the whole phrase, not the syllable.
# fixed = ATTESTED IN PUBLISHED CZECH TRANSLATIONS; the occurrence count goes in note.
#        Without support in published Czech translations → prov, or fixed with an explicit
#        justification for why the term cannot appear there. Support is verified by
#        grepping, not by impression.
#
# --- jména a klíčové postavy (provenience Pudri Rekpung / Vadžrakilája)
རྙིང་མ	rnying ma	ňingma	ňingm	prov	učitel: old translation school | Alte Tradition, Tradition der Alten Übersetzungen; alt: tradice starých překladů
རོལ་པ	rol pa	hra	hr	prov	učitel: play, display | (Spiel-) Ausdruck — als manifeste Erscheinung, "The expression of emptiness is the play of appearance"; alt: (hravý) výraz, projev
རྟག་ཆད་ཀྱི་མཐའ	rtag chad kyi mtha'	extrémy trvalosti a zničení	extrém	prov	učitel: extremes of permanence and annihilation | die Extreme von Beständigkeit und Vernichtung
རྟེན་འབྲེལ	rten 'brel	závislé vznikání	vznikán	prov	učitel: pratītyasamutpāda, dependent origination, auspicious connection | wechselseitige Bedingungen, glückliche Verbindung; alt: příznivá souvislost
རྟོགས་དགོངས	rtogs dgongs	vhled realizace	vhled	prov	učitel: realization insight | Verwirklichungseinsicht
རྩ་འཁོར	rtsa 'khor	kanály čakry	kanál	prov	učitel: chanels [of the] chakra | Kanäle [des] Chakras
རྩལ	rtsal	kreativní síla	síl	prov	učitel: creative power, potency | Kreativkraft — als Potential; alt: potence
རྩེ་གཅིག	rtse gcig	jednobodový	jednobodov	prov	učitel: one-pointed | einsgerichtet
ས་བཞི	sa bzhi	základní půda	základ	open	učitel: ground basis | Grundbasis
སད་སེར	sad ser	mráz	mr	prov	učitel: frost | Reif; alt: námraza
སངས་རྒྱས་སྤྱན་མ	sangs rgyas spyan ma	Buddhalóčaná	Buddhalóčan	prov	učitel: Buddhalocana | Buddhalocanā
སར་མ	sar ma	sarma	sarm	prov	učitel: new translation school | Neue Tradition, Tradition der Neuen Übersetzungen; alt: tradice nových překladů
སྦྱིན་པ	sbyin pa	štědrost	štědrost	prov	učitel: generosity | Großzügigkeit; alt: dávání
སྦྱིན་སྲེག	sbyin sreg	ohňová oběť homa	obět	prov	učitel: homa fire offering | Homa(-Feueropfer)
སྦྱོར་ཡུམ	sbyor yum	choť ve spojení	chot	prov	učitel: union consort | Vereinigungsgefährtin
སྡང	sdang	nenávist	nenávist	prov	učitel: hatred | Hass
སྡིག་པ	sdig pa	pachatel zla	pachatel	open	učitel: evil doer | Übertuer; alt: jinde sdig pa = prohřešek, negativita
སྡིག་སྒྲིབ	sdig sgrib	prohřešky a zatemnění	prohřeš	prov	učitel: negativities and veils | Negativitäten und Schleier
སྡིགས་མཛུབ	sdigs mdzub	hrozivá mudra	mudr	prov	učitel: threatening mudrā | Bedrohungs-Mudrā
སྡོད་པ་གསུམ	sdod pa gsum	trojí spočívání	spočív	prov	učitel: three abidings | dreifaches Verweilen
སྡོམ་བསླབ་པ་དམ་ཚིག	sdom bslab pa dam tshig	sliby, cvičení a samaje	slib	prov	učitel: vows, trainings and samayas | Gelübde, Übungen und Samayas
སེ་མོ་དོ	se mo do	dlouhý náhrdelník	náhrdelník	prov	učitel: long necklace | lange Halskette
སེམས	sems	mysl	mysl	prov	učitel: citta, mind | Geist; alt: čitta
སེམས་ཉིད	sems nyid	takovost mysli	takovost	prov	učitel: Chittatā, mind suchness | Geist-Soheit — vor allem in Kagyü Übersetzungen wichtiger Terminus; prádžňá? ne; alt: podstata mysli
སྒེགས་པ	sgegs pa	koketní	koket	prov	učitel: coquettish | kokett
སྒོ་སྲུང	sgo srung	strážce bran	strážc	prov	učitel: the gatekeeper | Torhüter
སྒྲིབ	sgrib	zatemnění	zatemněn	prov	učitel: veils | Schleier
སྒྲོ་འདོགས	sgro 'dogs	mylné domněnky	domněnk	prov	učitel: superimposition, false assumptions | [falsche, übertriebene] Annahmen; alt: přisuzování, mylné přisouzení
སྒྲོལ་ཡུམ	sgrol yum	partnerka osvobození	partnerk	prov	učitel: liberation consort | Befreiungsgefährtin; alt: družka osvobození
སྒྲུབ་བརྒྱུད	sgrub brgyud	linie uskutečnění	lini	prov	učitel: practice lineage, accomplishment lineage | Verwirklichungslinie; alt: linie praxe
སྒྲུབ་གཏོར	sgrub gtor	torma praxe	torm	prov	učitel: practice torma | der Praxis-Torma
སྒྲུབ་པ་བཀའ་བརྒྱད	sgrub pa bka' brgyad	Osm učení sádhany	učen	prov	učitel: Eight Sādhana Teachings | Acht Sadhana-Anweisungen; alt: Osm sádhanových pokynů
སྒྲུབ་ཐབས	sgrub thabs	text praxe	text	prov	učitel: practice text | Praxistext; alt: sádhana
སྒྱུ་ལུས	sgyu lus	iluzorní tělo	těl	prov	učitel: illusory body | Illusionskörper
ཤེས་བྱ	shes bya	objekt poznání	objekt	prov	učitel: knowables | Wissensobjekt
ཤེས་ཉམས	shes nyams	zkušenost poznání	zkušenost	prov	učitel: knowledge experience | Erkennserfahrung
ཤེས་པ	shes pa	poznávání	poznáv	prov	učitel: cognition, knowing | Erkennen, Erkennerfahrung — die Erfahrung, dass etwas erkannt wird; alt: poznávající zkušenost
ཤེས་རབ	shes rab	nejvyšší poznání	poznán	prov	učitel: prajñā, supreme knowledge | Höchstes Erkennen — großgeschrieben, quasi Eigenname; alt: prádžňá; ye shes = moudrost, proto shes rab nikoli „moudrost“
ཤེས་རབ་རང་བྱུང་གི་སྒྲོན་མ	shes rab rang byung gi sgron ma	lampa samovzniklého nejvyššího poznání	lamp	prov	učitel: lamp of self-arisen wisdom | Lampe des selbstentstandenen höchsten Erkennens
ཤེས་རིག	shes rig	poznávající uvědomění	poznáv	prov	učitel: knowing awareness | Wissensgewahrsein
ཤུགས་འགྲོ	shugs 'gro	šákiní	šákiní	prov	učitel: śākinī, power-mover | Shakini, kraftbewegt; alt: ta, jež se hýbe silou
སིབ་སིབ	sib sib	velmi jemně	jemn	prov	učitel: very gently | ganz sanft
སིནདྷུར	sindhur	sindhura	sindhur	prov	učitel: sindhura | Sindhura
སྐལ་བ	skal ba	šťastlivec	šťastliv	prov	učitel: fortunate one | vom Glück begünstigt, Glücklicher; alt: obdařený štěstím
སྐུ	sku	kája	káj	prov	učitel: kāya, buddha body | (Buddha-)Körper; alt: (buddhovské) tělo
སྐུ་ཙཀ	sku tsak	zpodobení těla	zpodoben	prov	učitel: body-representation | Körper-Bildnis; alt: podobizna těla
སྐུལ་བ	skul ba	vzývat	vzýv	prov	učitel: to invoke, urge, instigate | drängen, aktivieren, beschwören, anstiften; alt: pobízet, aktivovat, podněcovat
སྐུར་བཞེངས་པ	skur bzhengs pa	přijmout podobu	přij	prov	učitel: to assume form | Gestalt annehmen
སྐྱེ་བ	skye ba	nové zrození	zroz	prov	učitel: rebirth, to be born again | [neuerliche] Geburt, [neuerlich] geboren werden — nicht: Wiedergeburt!!!; alt: znovu se zrodit; nikoli „znovuzrození“
སྐྱེ་མཆེད	skye mched	ájatana	ájatan	prov	učitel: āyatana, eighteen sense sources | 18 Sinnesquellen, Ayatana — Consciousnesses are called sources (āyatana, skye mched) because foregoing instants of consciousness give rise to subsequent ones. Finding rest in the Nature of Mind; alt: osmnáct smyslových zdrojů
སྐྱེད་བ	skyed ba	vytvářet	vytvář	prov	učitel: generate | hervorbringen; alt: vydat, dát vzejít; ne „generovat“
སྐྱེད་རིམ	skyed rim	fáze rozvoje	fáz	prov	učitel: kyerim, generation stage | Entstehungsstufe; alt: kjerim, fáze vytváření
སྐྱོང་བ	skyong ba	udržovat	udržov	prov	učitel: to maintain, protect | aufrechterhalten, behüten; alt: chránit, opatrovat
སྨྲ་བསམ་བརྗོད་མེད	smra bsam brjod med	mimo slovo, myšlenku i popis	mimo slovo	prov	učitel: beyond word, thought or expression | jenseits von Wort, Denken oder Beschreibung
སྣང་བ	snang ba	jev	jev	prov	učitel: appearance | Erscheinung; alt: zjev, zjevení
སྣང་བ་བཞི	snang ba bzhi	čtyři vize	viz	prov	učitel: four visions | die vier Schau-Erscheinungen — Thögäl; alt: čtyři zjevení
སྣང་སྲིད་ཟིལ་གནོན	snang srid zil gnon	oslnivý podmanitel jevové existence	podmanitel	open	učitel: dazzler of appearances and subduer of existence | Blender der Erscheinungswelt und Unterwerfer der Wesen; alt: ten, kdo oslňuje jevy a podmaňuje jsoucí
སོ་སོ་རང་གིས་རིག་པ	so so rang gis rig pa	vědomý si sebe sama	vědom	prov	učitel: self-aware | selbst-gewahr — oder auch: so so rang rig
སོ་སོར་རང་གིས་རིག་པ	so sor rang gis rig pa	vědomý si sebe sama	vědom	prov	učitel: self-aware | selbst-gewahr — oder auch: so sor rang rig
སོ་སོར་རང་གིས་རིག་པའི་ཡེ་ཤེས	so sor rang gis rig pa'i ye shes	moudrost vědomá si sebe sama	moudrost	prov	učitel: personally intuited gnosis | die für einen selbst gewahre Weisheit — Kapstein: "personally intuited gnosis"
སོར་རྟོག་ཡེ་ཤེས	sor rtog ye shes	rozlišující moudrost	moudrost	prov	učitel: discriminating wisdom | unterscheidende Weisheit
སྤང་ལྟུང	spang ltung	částečná ztráta slibů	ztrát	prov	učitel: partial loss of vows | Verlust mit Resten — von Gelübden der individuellen Befreiung
སྤོས	spos	kadidlo	kadidl	prov	učitel: incence | Räucherwerk; alt: vonná látka
སྤྲོས་བྲལ	spros bral	prostý umělosti	prost	prov	učitel: free from elaboration | frei von Künstlichkeit; alt: bez rozvíjení pojmů
སྤྲོས་པ	spros pa	umělost	uměl	prov	učitel: artificial, eleborate | künstlich, Künstlichkeit; alt: umělý
སྤྲུལ་པ	sprul pa	emanace	emanac	prov	učitel: to emanate, emanation | Ausstrahlung, ausstrahlen; alt: vyzařovat, vyzařování
སྤུ་གྲི	spu gri	břitva	břitv	prov	učitel: razor | Rasiermesser; dle glosáře spu gri reg phung = Břitva, jež ničí dotekem
སྤྱི་དཔལ	spyi dpal	všeprostupující sláva	sláv	prov	učitel: all-pervading glory | allerorts glorreich
སྲས	sras	synové	syn	prov	učitel: spiritual children, heirs | Kind(er) — für Bodhisattvas; alt: děti, dědicové; dle glosáře sras bcas = vítězů i jejich synů
སྲི	sri	démon zkázy	démon	prov	učitel: destruction demon | Zerstörungsdämon — die 10 sri
སྲིད་གསུམ	srid gsum	tři existence	existenc	prov	učitel: three existences | drei Existenzen
སྲུང་བ	srung ba	chránit	chrán	prov	učitel: to guard, the guard | behüten, Hüter; alt: strážce, ochránce
སྲུང་འཁོར	srung 'khor	ochranný kruh	kruh	prov	učitel: protection circle | Schutzkreis
སྟ་གོན	sta gon	přípravný rituál	rituál	prov	učitel: preliminary ritual | Vorbereitungsritual
སྟེང	steng	sídlo	sídl	open	učitel: seat | Sitz; alt: sedadlo, trůn
སྟེང་ཕྱོགས	steng phyogs	zenit	zenit	prov	učitel: zenith | Zenith
སྟེར་བ	ster ba	darovat	darov	prov	učitel: to give, to grant | schenken, geben; alt: udělit, dát
སྟིམ་པ	stim pa	rozplynout se	rozply	prov	učitel: to dissolve | verschmelzen; alt: splynout
སྟོང་གསུམ	stong gsum	soustava tří tisíc světů	soustav	prov	učitel: three-thousand world system | 3.000-Welt
སྟོང་ར	stong ra	prázdné ohraničení	ohraničen	prov	učitel: empty perimeter | leere Umgrenzung
སྟོང་ཚིགས	stong tshigs	tisíc slov	slov	prov	učitel: thousand words | Tausend Worte — Weil diese kurzen Formeln von Opferung und Preisung nach jeweils 1.000 Mantras rezitiert wurden
ཐབས་དང་ཤེས་རབ	thabs dang shes rab	metoda a poznání	metod	prov	učitel: means and knowledge, skillful means and wisdom | Methode und Wissen; alt: obratné prostředky a poznání
ཐག་བཅོད་པ	thag bcod pa	učinit konečné rozhodnutí	učin	prov	učitel: to make a definitive decision | eine (endgültige) Entscheidung treffen, entscheiden; alt: rozhodnout s konečnou platností
ཐན་ལྟས	than ltas	zlé znamení	znamen	prov	učitel: bad omen | schlechtes Vorzeichen
ཐིག་ལེ་ཉག་གཅིག	thig le nyag gcig	jediná sféra	sfér	prov	učitel: the single sphere | der Eine Tropfen; alt: jediné thigle
ཐིག་ལེ་སྟོང་པའི་སྒྲོན་མ	thig le stong pa'i sgron ma	lampa prázdných sfér	lamp	prov	učitel: lamp of the empty spheres | Lampe der leeren Tropfen
ཐིམ་པ	thim pa	rozplynout se	rozply	prov	učitel: to dissolve | verschmelzen; alt: splynout
ཐོབ་པ	thob pa	dosáhnout	dosáh	prov	učitel: to obtain | erlangen
ཐོབ་པ་གསུམ	thob pa gsum	tři dosažení	dosažen	prov	učitel: three attainments | dreifaches Erlangen
ཐོད་རྒལ	thod rgal	thögal	thögal	prov	učitel: Direct Crossing | Direktes Hinüberspringen; alt: přímé překročení
ཐུགས	thugs	osvícená mysl	mysl	prov	učitel: citta, buddha mind | (Buddha-)Geist; dle glosáře bla ma'i thugs = osvícená mysl mistra
ཐུགས་རྗེ	thugs rje	projev soucitu	projev	prov	učitel: compassionate expression | Mitgefühlsausdruck — in der Trias ngo ba, rang bzhin, thugs rje
ཐུན	thun	rituální substance	substanc	prov	učitel: magic substance | Magiesubstanz; dle glosáře thun gyis = rituální substance, ne „thun“
ཐུན་ཕུར	thun phur	magická kíla	kíl	prov	učitel: magical weapon kila | Magiewaffen-Kila
ཏིང་འཛིན་སེམས་དཔའ	ting ‘dzin sems dpa’	bytost samádhi	bytost	prov	učitel: samādhi being | Samādhi-Wesen
ཏིང་ངེ་འཛིན	ting nge 'dzin	samádhi	samádhi	prov	učitel: samādhi, deep absorption | tiefe Versenkung; alt: hluboké pohroužení
ཚད་ལྡན	tshad ldan	kvalifikovaný	kvalifikovan	prov	učitel: competent, qualified | kompetent; alt: způsobilý
ཚངས་བུག	tshangs bug	otvor na temeni	otvor	prov	učitel: brahma aperture | Scheitelöffnung; alt: brahmův otvor
ཚེའི་བུམ	tshe'i bum	váza dlouhého života	váz	prov	učitel: longlife vase | Lebensvase
ཚིག་གསུམ་གནད་དུ་རྡེག་པ	tshig gsum gnad du rdeg pa	zasažení jádra třemi výroky	zasažen	prov	učitel: striking the three statements to the crucial point | die drei Aussagen auf den Punkt bringen; alt: tři výroky zasahující podstatu
ཚོགས	tshogs	ganačakra	ganačakr	prov	učitel: gaṇacakra, accumulation; feast offering | Ansammlung; Festopfer; alt: nahromadění; slavnostní obětina tsoku
ཚོགས་བརྒྱད	tshogs brgyad	osmičlenná skupina [vědomí]	skupin	prov	učitel: the eightfold [consciousness] group | die Achter-[Bewusstseins-]Gruppe
ཚོགས་དྲུག	tshogs drug	šestičlenná skupina [vědomí]	skupin	prov	učitel: the sixfold [consciousness] group | die Sechser-[Bewusstseins-]Gruppe
ཚོར་བ	tshor ba	cítění	cítěn	prov	učitel: vedanā, feeling | Gefühl; alt: vedaná, pocit
ཚུལ་ཁྲིམས	tshul khrims	etická disciplína	disciplín	prov	učitel: (ethical) discipline | (ethische) Disziplin; alt: mravní disciplína
ཙིཏཏ་ཤའི་སྒྲོན་མ	tsitta sha'i sgron ma	lampa tělesné čitty	lamp	prov	učitel: lamp of the fleshly citta | Lampe des fleischlichen Chitta
ཙོག་པུ	tsog pu	poloha v podřepu	poloh	prov	učitel: crouching position | Kauerstellung
འུབ་ཆུབ	'ub chub	všeobjímající	všeobjímající	prov	učitel: all-encompassing | Allumfasstheit, allumfassend; alt: všeobjímavost
འུར་ཆེམས	'ur chems	jako valící se hrom	hrom	prov	učitel: like rolling thunder | wie rollender Donner — scharfe und wiederholende Klänge
ཡབ་ཡུམ	yab yum	otec s chotí	chot	prov	učitel: father-mother consorts | Gefährte-Gefährtin; alt: otec-matka, druh a družka
ཡམ་ཤིང	yam shing	dřívka na oheň	dřív	prov	učitel: firewood sticks | Feuerstöckchen; alt (dup row): obětní dřívka
ཡང་གསང	yang gsang	nejtajnější	nejtajnějš	prov	učitel: innermost secret | allergeheimsten; alt: nejvnitřnější tajemství
ཡེ་ཤེས་པ	ye shes pa	aspekty moudrosti	aspekt	prov	učitel: wisdom aspects | Weisheitsaspekte — Plural!!!
ཡེ་ཤེས་རྗེས་མཐུན	ye shes rjes mthun	odpovídající moudrost	moudrost	prov	učitel: concordant wisdom | übereinstimmende Weisheit; alt: souhlasná moudrost
ཡེ་ཤེས་སེམས་དཔའ	ye shes sems dpa’	bytost moudrosti	bytost	prov	učitel: wisdom being | Weisheitswesen
ཡེང་བ	yeng ba	rozptýlený	rozptýlen	prov	učitel: distracted | abgelenkt
ཡི་དམ	yi dam	jidam	jidam	prov	učitel: iṣṭadevatā, meditation deity | Meditationsgottheit; alt: meditační božstvo
ཡིད	yid	mysl	mysl	prov	učitel: manas, mental consciousness | Mentalgeist; alt: manas, mentální mysl
ཡིད་ཆེས་ཀྱི་དད་པ	yid ches kyi dad pa	důvěra plného odevzdání	důvěr	prov	učitel: trust of complete entrustment | Vertrauen völliger Überantwortung
ཡིད་དཔྱོད	yid dpyod	myšlenková analýza	analýz	prov	učitel: mental analysis | gedankliche Analyse; alt: rozumový rozbor
ཡིད་ཀྱི་རྣམ་པར་ཤེས་པ	yid kyi rnam par shes pa	mentální vědomí	vědom	prov	učitel: mental consciousness | Mental(funktions)bewusstsein — manas, das was (geistige) Mentalobjekte über das mentale Bewusstsein erkennt
ཡིག	yig	slabika	slabik	prov	učitel: syllable | Silbe
ཡིན་ལུགས	yin lugs	způsob bytí	způsob	prov	učitel:  abiding nature | Seinszustand; alt: trvalá přirozenost
ཡོ་ལངས	yo langs	trvání	trván	prov	učitel: continuity | Fortdauern; alt: pokračování
ཡོན་མཆོད	yon mchod	dárce a příjemce	dárc	prov	učitel: patron and recipient | Förderer und Empfänger; alt: podporovatel a příjemce
ཡོན་མཆོད་འཁོར་དང་བཅས་པ	yon mchod 'khor dang bcas pa	spolu s dárci, příjemci a jejich družinou	dárc	prov	učitel: together with patrons, recipients and retinue | zusammen mit den Gönnern, Empfängern und dem Umfeld
ཡོངས་གྲུབ	yongs grub	plně uskutečněná [přirozenost]	uskuteč	prov	učitel: pariniṣpanna, fully established [nature] | völlig verwirklichte [Natur], völlig existente [Natur]; alt: plně ustavená [přirozenost] | kontext: jen jako pariniṣpanna ve výčtu tří přirozeností; mimo tento kontext (ཕྲིན་ལས་ཡོངས་གྲུབ ap.) běžné „plně dovršený“
ཡོངས་གྱུར	yongs gyur	úplná přeměna	přemě	prov	učitel: complete transformation | vollständige Verwandlung
ཟ་གསོད	za gsod	pohlcovači a vražednice	pohlcovač	prov	učitel: devourer and killer | Verschlinger und Mörderinnen
ཟབ་གསང་མཁའ་འགྲོ་སྙིང་ཐིག་ལས	zab gsang mkha' 'gro snying thig las	Z hluboké tajné srdečné esence dákiní:	esenc	prov	učitel: From the Profound Secret Heart Essence of the Ḍākinīs: | Aus der tiefgründigen, geheimen Herzessenz der Ḍākinīs:
ཟག་མེད	zag med	neposkvrněný	neposkvrněn	prov	učitel: undefiled | unbefleckt
ཟང་ཐལ	zang thal	průzračná neomezenost	průzračn	open	učitel: transparent unimpededness | transparente Ungehindertheit; alt: průzračná ničím nerušená otevřenost
ཞེ	zhe	mysl	mysl	prov	učitel: mind, mental state | Geist, Gemütslage; alt: rozpoložení mysli
ཞི་གནས	zhi gnas	klidné setrvávání	setrváv	prov	učitel: calm abiding | Geistesruhe; alt: šamatha, utišení mysli
ཞིང་བཅུ	zhing bcu	deset důvodů	důvod	prov	učitel: ten reasons | zehn Gründe — damit das Objekt der Visualisation (zornvoll) befreit werden darf
ཞིང་ཁམས	zhing khams	buddhovská říše	říš	prov	učitel: buddhakṣetra, buddha realm | Buddha-Bereich
ཞིང་སྐྱོང	zhing skyong	ochránce říše	ochránc	prov	učitel: realm protector | Gebietsschützer; dle glosáře dam can = ochránci vázaní přísahou
ཞུ་བ	zhu ba	roztát	rozt	prov	učitel: to melt | auflösen; alt: rozpustit se
མན་ངག	man ngag	přímé pokyny	pokyn	prov	učitel: direct instructions | direkte Anweisungen; alt: upadéša
མཉམ་བཞག	mnyam bzhag	setrvávání v rovnováze	setrváv	prov	učitel: resting in equipoise | das ausgelichene Verweilen
ལྟ་སྟངས	lta stangs	držení pohledu	držen	prov	učitel: gaze, way of looking | Blickhaltung, Blickführung — je nachdem, ob als Position oder Handlung; alt: vedení pohledu
གེགས་བསལ	gegs bsal	odstranit překážky	odstran	prov	učitel: to clear hindrances | Hindernisse beseitigen
ཀྱེ་ཧོ	kye ho	Kje ho!	kje ho	prov	učitel: Behold! | Oh Wunder!; alt: Hleďte!, Ó divy!
པད་ཞབ༹	pad zhva	lotosový klobouk	klobouk	prov	učitel: lotus crown | Lotus-Hut; alt: lotosová korunka
པད་ཞུ	pad zhu	lotosový klobouk	klobouk	prov	učitel: lotus crown | Lotus-Hut; alt: lotosová korunka
ཕོད་ཀ	phod ka	svrchní roucho s dlouhými rukávy	rouch	prov	učitel: long-sleeved uper garment | langärmeliges Obergewand
ཆོས་གོས	chos gos	roucha Dharmy	rouch	prov	učitel: Dharma robes | Dharma-Roben
བེར	ber	plášť	plášt	prov	učitel: cloak | Umhang
ཟ་བེར	za ber	plášť z brokátu	plášt	prov	učitel: brocade cloak | Brokatumhang; materiál předložkou, ne „brokátový plášť“
མཁའ་སྤྱོད	mkha' spyod	Khečara	khečar	prov	učitel: Khecara, sky activity | Khecara, Himmelsaktivität; alt: nebeská aktivita
འོག་མིན	'og min	Akaništha	akaništh	prov	učitel: Akaniṣhṭha | Akaniṣhṭha, Unübertroffener Bereich ; alt: Nepřekonatelná říše
མཉམ་བརྡལ	mnyam brdal	rovnoměrně se rozprostřít	rozprost	prov	učitel: extend equally | ausgeglichen ausbreiten
ཚོགས་ཕུད	tshogs phud	první díl obětiny tsoku	díl	open	učitel: sho | Ehren; anglické pole („sho“) je zkomolené; opírám se o DE „Ehren“
ལྷག་མ	lhag ma	zbytky	zbytk	prov	učitel: remainder | Reste; dle glosáře lhag gtor = zbytková torma
མཆད་མདོ	mchad mdo	čhadmo	čhadmo	prov	učitel: contract | Vertrag; dle glosáře chad mdo = čhadmo; alt: smlouva
བརྟན་སྐྱོང	brtan skyong	udržování [obětiny] tenmám	udržov	prov	učitel: to maintain [the offering] to the Tenmas  | Aufrechterhalten [der Darbringung] an die Tenmas; dle glosáře brtan ma = tenma
བཤལ་ཆུ	bshal chu	voda na omytí	vod	prov	učitel: washing water | Waschwasser
བོད་ཁམས	bod khams	Střední Tibet a Kham	tibet	prov	učitel: Central Tibet and Kham, Greater Tibet | Zentraltibet und Kham, Großtibet; alt: Velký Tibet
དགེ་རྩ	dge rtsa	kořeny ctnosti	kořen	prov	učitel: roots of virtue | Wurzeln des Heilsamen; alt: kořeny dobrého
གང་ཆེན་མཙོ	gang chen mtso	Nesmírný oceán	oceán	prov	učitel: Immense Ocean | Riesiger Ozean  — Eigenname für eine Klassifikation des Sambhogakayas
པདམ་འབྱུང་གནས	padma 'byung gnas	Padmasambhava	padmasambhav	prov	učitel: Lotus born, Padmasambhava  | Lotusgeborener, Padmasambhava ; alt: Lotosem zrozený
གཏོར་མ	gtor ma	torma	torm	prov	učitel: torma | Torma — ich verende das tibetische Wort unübersetzt; dle glosáře; nepřekládat

# --- 2026-09-03 terminologist proposals accepted by the editor (Lineage Supplication, Pudri Rekpung)
སངས་རྒྱས	sangs rgyas	buddha	buddh	prov	obecný termín, v glosáři dosud chybí; v seg 1 v ustrnulém spojení དང་པོའི་སངས་རྒྱས; malé „b“ mimo vlastní jméno | terminolog 2026-09-03 (Prosba k linii Pudri Rekpung)
དང་པོའི་སངས་རྒྱས	dang po'i sangs rgyas	prvotní buddha	prvotní buddh	prov	seg 1, epiteton Samantabhadry; „prvotní“ zde patří k buddhovi, nikoli k moudrosti (ye shes je „moudrost“ bez „prvotní“); dang po = první, prvotní | terminolog 2026-09-03 (Prosba k linii Pudri Rekpung)
ཀུན་ཏུ་བཟང	kun tu bzang	Samantabhadra	Samantabhadr	prov	seg 1, dharmakájový buddha; sanskrt, ne „Küntuzangpo“ — týž princip jako u rdo rje 'chang = Vadžradhara; nezaměňovat s ཀུན་ཏུ་འོད (13. bhúmi) | terminolog 2026-09-03 (Prosba k linii Pudri Rekpung)
སྒྱུ་འཕྲུལ	sgyu 'phrul	magický projev	projev	prov	seg 2, v ཟུང་འཇུག་སྒྱུ་འཕྲུལ་ཡེ་ཤེས; máyā-jāla; „iluz“ jako stem, protože „magick*“ sedí i na 'phrul 'khor (klamné mechanismy) | terminolog 2026-09-03 (Prosba k linii Pudri Rekpung)
རྡོ་རྗེ་སེམས	rdo rje sems	Vadžrasattva	Vadžrasattv	prov	seg 2, zkrácený zápis rdo rje sems pa; sanskrt jako u rdo rje 'chang = Vadžradhara, ne „Dordže Sempa“ | terminolog 2026-09-03 (Prosba k linii Pudri Rekpung)
བཛྲ་ཀུ་མཱ་ར	badz+ra ku mA ra	Vadžrakumára	Vadžrakumár	prov	seg 3, sanskrtský zápis téhož, co རྡོ་རྗེ་གཞོན་ནུ (fixed); varianta zápisu, stejně jako pár o rgyan / u rgyan | terminolog 2026-09-03 (Prosba k linii Pudri Rekpung)
འབར་བ	'bar ba	planoucí	planouc	prov	seg 3, འབར་བའི་སྐུ = planoucí kája; participiální epiteton, proto prov | terminolog 2026-09-03 (Prosba k linii Pudri Rekpung)
གསོལ་བ་འདེབས	gsol ba 'debs	modlím se k vám	modl	prov	seg 4/8/12, refrén; sloveso, proto prov — osoba a číslo se řídí kontextem (v tomto textu 1. os. sg.) | terminolog 2026-09-03 (Prosba k linii Pudri Rekpung)
གསང་བའི་མཛོད	gsang ba'i mdzod	tajná pokladnice	pokladnic	prov	seg 5, v gsang ba'i mdzod 'dzin = držitel tajné pokladnice; mdzod = pokladnice jako v chos nyid nam mkha'i klong mdzod | terminolog 2026-09-03 (Prosba k linii Pudri Rekpung)
བདེ་བའི་འཁོར་ལོ	bde ba'i 'khor lo	kolo blaženosti	blaženost	prov	seg 5, jméno mistra kílajové linie (Sukhačakra); 'khor lo se zde nepřekládá jako „čakra“, jde o jméno; stem v genitivu, protože „Kolo“ se skloňuje | terminolog 2026-09-03 (Prosba k linii Pudri Rekpung)
